9.263854284911109405e-01 -3.765667052614599108e-01 2.748521033166037488e-03 -1.393480490070096039e+03
3.765349086220495800e-01 9.263666411527161637e-01 8.143018385075530621e-03 -3.662792314775791510e+03
-5.612527801783001938e-03 -6.508659459800233450e-03 9.999630677598602135e-01 -6.724955500489267024e+02
